sub_num,trial_num,trial_type,relation1,relation2,pair1_word1,pair1_word2,pair2_word1,pair2_word2,rating,RT
610,12,within-subtype,7f,7f,gift,recipient,award,winner,5,48006
610,13,between-subtype,1e,1c,lake,Erie,fish,trout,6,4287
610,14,between-subtype,9c,9d,bar,drinking,sew,needle,7,4747
610,15,between-type,6b,4e,incomprehensible,understood,tedious,interesting,5,4896
610,16,between-type,2f,7d,tree,root,brush,teeth,6,4544
610,17,within-subtype,9d,9d,laboratory,reagents,kitchen,oven,3,5448
610,18,between-type,2g,5i,lawn,grass,divide,parts,6,5570
610,19,within-subtype,5d,5d,pensive,thought,lazy,indolence,3,6556
610,20,within-subtype,1d,1d,clothes,blouses,clothes,shirts,6,5190
610,21,between-subtype,8e,8d,athlete,medal,breathe,live,5,9755
610,22,attention check,,,anthropologist,,anthropologist,,7,5900
610,23,between-subtype,9h,9a,meal,dessert,supermarket,groceries,6,13209
610,24,within-subtype,4h,4h,pimple,skin,miscarriage,pregnancy,4,7814
610,25,between-subtype,9g,9c,toddler,walking,bar,drinking,6,5488
610,26,between-type,5c,8f,ice,cold,punch,pain,4,37413
610,27,between-subtype,8d,8b,bathe,clean,dirty,bathe,5,4246
610,28,between-subtype,9c,9h,library,studying,title,story,6,4961
610,29,between-subtype,8f,8g,fire,warmth,knife,cut,6,4356
610,30,within-subtype,7a,7a,poet,words,blacksmith,iron,5,7317
610,31,within-subtype,7f,7f,education,student,medal,hero,6,4187
610,32,between-subtype,3d,3h,hurt,kill,acceleration,speed,6,10842
610,33,attention check,,,coincidence,,knowledgeable,,6,4301
610,34,within-subtype,5g,5g,sprint,fast,insult,unkind,3,5707
610,35,within-subtype,9h,9h,narrative,epilogue,introduction,conclusion,5,4197
610,36,between-subtype,1b,1e,clothing,sock,ocean,Indian,5,3738
610,37,within-subtype,3h,3h,waning,sunlight,terror,fear,6,5005
610,38,between-subtype,1e,1a,prince,Charles,appliance,refrigerator,6,5419
610,39,between-subtype,7a,7h,artist,paint,insured,policy,6,4411
610,40,within-subtype,2b,2b,band,musician,school,fish,6,3733
610,41,within-subtype,7d,7d,row,boat,clean,house,6,4396
610,42,between-type,6h,4e,clean,messy,old,young,6,7281
610,43,within-subtype,4c,4c,abandon,embrace,attract,repel,4,6324
610,44,attention check,,,hummingbird,,hummingbird,,7,4581
610,45,between-subtype,5c,5d,scholar,intelligence,lethargic,fatigue,4,5413
610,46,within-subtype,6h,6h,groom,unkempt,teach,ignorant,4,11330
610,47,between-subtype,9h,9f,text,index,birthday,celebration,6,6527
610,48,within-subtype,6c,6c,dirt,cleanliness,sage,ignorance,3,51405
610,49,within-subtype,2a,2a,dog,tail,flashlight,bulb,6,5055
610,50,within-subtype,9g,9g,adult,job,adulthood,job,6,4031
610,51,between-subtype,9d,9e,church,pew,edge,cliff,6,4636
610,52,within-subtype,7h,7h,charity,donations,marriage,license,6,5090
610,53,within-subtype,2h,2h,mother,children,words,letters,6,4304
610,54,between-subtype,7g,7h,paper,pencil,doctor,phd,4,4351
611,1,within-subtype,4e,4e,windy,calm,free,imprisoned,5,21495
611,2,between-subtype,5d,5a,illogical,confusion,tycoon,wealthy,5,12460
611,3,between-subtype,4a,4h,cold,warm,infertility,reproduction,7,9926
611,4,between-subtype,5h,5a,drop,slippery,sunburn,painful,7,11285
611,5,within-subtype,7h,7h,conductor,baton,queen,throne,6,10644
611,6,between-subtype,5h,5i,wash,soiled,iron,pressed,2,14285
611,7,within-subtype,6b,6b,transparent,opaque,irreparable,fixed,5,10357
611,8,within-subtype,8b,8b,loneliness,socialize,pain,medicate,7,8141
611,9,between-subtype,5h,5i,comfort,hurting,fire,burnt,1,7383
611,10,between-type,2e,9f,therapy,talking,spring,breeze,7,6782
611,11,attention check,,,anthropologist,,anthropologist,,7,14368
611,12,between-subtype,5c,5a,pacifist,peace,blanket,soft,7,13478
611,13,between-type,6f,8g,fearless,hide,calculator,add,1,8606
611,14,between-subtype,10c,10f,seascape,ocean,bushes,trap,1,7214
611,15,within-subtype,6d,6d,christian,atheist,invincible,defeated,7,6654
611,16,within-subtype,5b,5b,wooden,burned,fragrant,smelled,2,7702
611,17,within-subtype,5a,5a,bigot,hateful,pillow,soft,7,6493
611,18,between-subtype,7f,7c,receipt,customer,pitcher,baseball,1,7646
611,19,within-subtype,2d,2d,zoo,animal,carnival,rides,7,6230
611,20,within-subtype,6h,6h,polish,tarnished,dress,naked,1,9238
611,21,between-subtype,9a,9c,closet,clothing,kitchen,cooking,3,15759
611,22,attention check,,,coincidence,,knowledgeable,,1,8073
611,23,between-type,9h,1a,narrative,epilogue,animal,pig,1,7768
611,24,between-type,2a,6c,movie,scene,slavery,freedom,1,6343
611,25,within-subtype,7f,7f,prescription,patient,ribbon,winner,7,7274
611,26,between-subtype,9h,9i,performance,applause,foot,sock,1,7343
611,27,between-subtype,9i,9d,neck,necklace,war,weapon,6,8030
611,28,within-subtype,10d,10d,strategy,victory,choreography,performance,1,8862
611,29,between-subtype,3f,3b,tent,house,happiness,joy,7,8558
611,30,within-subtype,8h,8h,knowledge,ignorance,money,poverty,7,6054
611,31,between-subtype,5c,5d,psychotic,insanity,emotional,turmoil,2,10102
611,32,between-subtype,9a,9b,abbey,nun,restaurant,food,7,5774
611,33,attention check,,,hummingbird,,hummingbird,,7,6793
611,34,within-subtype,4a,4a,hot,cold,young,old,7,7192
611,35,between-subtype,2j,2c,criminal,lawfulness,book,chapter,1,8230
611,36,between-subtype,8c,8d,chemical,firework,burnish,shine,1,5926
611,37,between-subtype,3g,3b,canoe,kayak,love,adore,5,9453
611,38,within-subtype,9e,9e,bank,river,baseboard,wall,5,9830
611,39,between-subtype,2i,2d,worm,feet,hospital,patient,1,5758
611,40,within-subtype,7f,7f,donation,charity,certificate,teacher,2,12422
611,41,within-subtype,2a,2a,dog,tail,fish,fin,7,6213
611,42,between-type,9c,8f,church,worship,automobile,transportation,5,9294
611,43,within-subtype,1a,1a,vegetable,carrot,dog,chihuahua,7,6038
611,44,attention check,,,representations,,simultaneously,,1,6730
611,45,between-type,8a,2e,workout,sweat,showering,soaping,1,6360
611,46,within-subtype,3d,3d,persuade,coerce,borrow,take,7,7990
611,47,between-subtype,7f,7e,award,winner,pay,debtor,1,8030
611,48,between-subtype,9b,9h,mine,coal,ingestion,digestion,1,7510
611,49,within-subtype,9c,9c,church,prayer,laboratory,experimenting,7,7054
611,50,between-subtype,8g,8c,lotion,moisturize,bulb,flashlight,1,7199
611,51,within-subtype,5a,5a,murderer,evil,water,wet,7,6222
611,52,within-subtype,2g,2g,sock,thread,team,players,5,12750
611,53,between-subtype,5f,5h,hot,burn,heal,injured,1,7390
611,54,within-subtype,6g,6g,perseverate,quickly,whisper,loudly,7,7055
612,1,between-subtype,9e,9g,floor,wall,puberty,hormones,2,23895
612,2,between-subtype,9b,9f,refinery,oil,winter,sledding,4,9333
612,3,between-subtype,5a,5i,water,wet,sand,smooth,7,5510
612,4,between-subtype,6h,6a,destroy,alive,careful,reckless,3,10654
612,5,within-subtype,7c,7c,pitcher,baseball,hairdresser,comb,1,25322
612,6,between-subtype,8h,8e,rest,exhaustion,farmer,harvest,1,6351
612,7,between-type,1e,7a,planet,Earth,sculptor,sculpture,1,7264
612,8,between-type,9b,8f,factory,product,hug,comfort,1,11274
612,9,within-subtype,4h,4h,pimple,face,miscarriage,pregnancy,7,10245
612,10,between-subtype,6b,6a,immortal,die,fire,cold,7,6147
612,11,attention check,,,anthropologist,,anthropologist,,7,9005
612,12,within-subtype,10a,10a,crown,sovereignty,wrinkle,age,5,12458
612,13,between-type,1d,10d,cutlery,forks,map,journey,4,10342
612,14,between-subtype,9a,9h,supermarket,groceries,meal,dessert,1,12208
612,15,within-subtype,7g,7g,piano,fingers,lock,key,7,10778
612,16,between-subtype,2d,2j,game,referee,celebrity,privacy,1,7987
612,17,between-subtype,6c,6h,destitution,abundance,repair,damaged,7,8420
612,18,within-subtype,8h,8h,acetaminophen,headache,fungicide,mold,7,15860
612,19,between-subtype,8a,8h,loss,grief,moisturize,dryness,7,10373
612,20,between-type,2h,8h,mall,shops,locks,theft,3,18500
612,21,within-subtype,10d,10d,pattern,dress,map,city,7,6167
612,22,attention check,,,coincidence,,knowledgeable,,1,12275
612,23,between-subtype,9g,9d,senescence,wheelchair,playground,slide,3,10231
612,24,within-subtype,9e,9e,edge,cliff,margin,paper,7,8860
612,25,within-subtype,2c,2c,poem,verses,quarter,pennies,2,11619
612,26,within-subtype,8a,8a,germs,sickness,loss,grief,7,7547
612,27,between-subtype,2e,2g,cooking,frying,atmosphere,gas,3,11312
612,28,within-subtype,7f,7f,medal,hero,education,student,2,16025
612,29,between-subtype,2f,2d,house,roof,circus,clown,1,10892
612,30,within-subtype,10e,10e,anatomy,body,mathematics,numbers,7,5679
612,31,between-subtype,2d,2c,party,guests,body,cell,7,5320
612,32,within-subtype,2a,2a,fish,fin,dog,tail,7,4871
612,33,attention check,,,hummingbird,,hummingbird,,7,5535
612,34,between-subtype,5i,5h,poison,die,repair,broken,1,7389
612,35,within-subtype,7h,7h,queen,throne,conductor,baton,4,6418
612,36,between-subtype,8h,8e,antibiotic,infection,addict,fix,1,30183
612,37,within-subtype,7d,7d,clean,house,row,boat,2,9335
612,38,between-subtype,5a,5h,sunburn,painful,drop,slippery,7,10592
612,39,within-subtype,8f,8f,automobile,transportation,food,nourishment,7,27437
612,40,within-subtype,9b,9b,restaurant,meals,studio,art,7,4905
612,41,within-subtype,4f,4f,miniscule,big,ancient,modern,7,4974
612,42,between-subtype,9i,9e,axle,wheel,equator,hemispheres,3,16494
612,43,within-subtype,10e,10e,oceanography,oceans,anthropology,humans,7,5000
612,44,attention check,,,representations,,simultaneously,,1,5762
612,45,within-subtype,2b,2b,school,fish,band,musician,7,8260
612,46,within-subtype,8f,8f,food,nourishment,punch,pain,7,6866
612,47,between-subtype,2e,2h,baking,mixing,bird,wings,1,8627
612,48,between-subtype,1b,1e,shoe,sandal,state,Virginia,3,10658
612,49,between-subtype,7g,7a,criminal,handcuffs,florist,roses,1,13866
612,50,between-type,3e,2b,child,adult,class,student,4,5976
612,51,between-subtype,4h,4c,crack,mirror,offend,appease,1,8521
612,52,within-subtype,2h,2h,proprietor,employees,employee,job,5,10983
612,53,within-subtype,9h,9h,shoot,recoil,previews,movie,1,20603
612,54,between-type,3g,2d,father,mother,funeral,corpse,1,27644
613,1,between-subtype,5i,5h,divide,parts,repair,broken,3,12577
613,2,within-subtype,3g,3g,almond,pecan,salt,pepper,5,7588
613,3,between-subtype,6f,6b,cheerful,repine,impermeable,penetrated,4,8009
613,4,between-type,4b,3d,bright,dark,chat,gossip,2,8925
613,5,between-subtype,3h,3d,force,pressure,push,shove,6,6154
613,6,within-subtype,6d,6d,childish,mature,christian,atheist,5,6179
613,7,within-subtype,7g,7g,hair,brush,wall,paint,6,7344
613,8,within-subtype,3c,3c,hot,burning,angry,enraged,5,40091
613,9,between-subtype,9d,9i,war,weapon,hands,gloves,4,9590
613,10,within-subtype,10e,10e,anatomy,body,anatomy,bodies,6,11882
613,11,attention check,,,anthropologist,,anthropologist,,7,21821
613,12,between-subtype,8c,8b,battery,phone,disease,medicate,5,12332
613,13,within-subtype,1e,1e,ocean,Pacific,university,Yale,7,20957
613,14,between-subtype,5f,5h,generous,give,drop,slippery,4,18090
613,15,between-subtype,6b,6h,dead,revived,teach,ignorant,6,10973
613,16,between-subtype,9b,9e,uterus,baby,stream,bank,3,31397
613,17,within-subtype,6c,6c,sage,ignorance,novice,experience,5,63327
613,18,between-subtype,6b,6e,wealthy,poor,pessimist,hope,5,13318
613,19,between-subtype,8c,8b,battery,flashlight,coldness,shiver,4,11294
613,20,between-type,5e,1b,sun,shine,clothing,shirt,4,19990
613,21,between-subtype,5i,5g,eat,satisfaction,withdrawal,timid,4,23987
613,22,attention check,,,hummingbird,,hummingbird,,7,25732
613,23,between-subtype,9h,9b,ingestion,digestion,lake,fishing,3,29584
613,24,within-subtype,3c,3c,wet,saturated,nudging,shoving,3,12817
613,25,between-subtype,3a,3c,house,home,hunger,starvation,5,11763
613,26,between-subtype,6a,6b,darkness,light,immovable,shaken,6,19698
613,27,between-subtype,5a,5i,pillow,soft,smash,flat,5,9852
613,28,between-subtype,5i,5c,heat,warm,invalid,sickness,6,15172
613,29,between-subtype,6d,6g,full,empty,stare,intermittently,4,42738
613,30,within-subtype,2j,2j,widow,husband,retiree,job,5,11040
613,31,within-subtype,7a,7a,blacksmith,iron,spinner,yarn,7,16410
613,32,between-subtype,8d,8a,drink,hydrate,explosion,damage,6,7759
613,33,attention check,,,coincidence,,knowledgeable,,1,10252
613,34,within-subtype,7g,7g,clothes,iron,paper,pencil,4,9474
613,35,within-subtype,7a,7a,designer,fashions,chef,ingredients,7,7099
613,36,between-subtype,9b,9f,mill,flour,winter,snow,7,7040
613,37,between-subtype,10d,10c,prescription,medication,documentary,event,6,9565
613,38,within-subtype,2a,2a,clock,hand,shoe,sole,6,14606
613,39,between-subtype,3b,3e,giggle,laugh,seedling,tree,3,19964
613,40,between-subtype,10c,10b,replica,artwork,kiss,love,3,16471
613,41,between-type,6g,7h,lie,honestly,teacher,certificate,3,13066
613,42,within-subtype,4h,4h,miscarriage,pregnancy,chip,porcelain,4,7636
613,43,within-subtype,3h,3h,dim,light,darken,color,3,18499
613,44,attention check,,,representations,,simultaneously,,2,8066
613,45,within-subtype,2f,2f,ship,deck,river,delta,5,27666
613,46,between-type,5f,7g,round,roll,criminal,handcuffs,3,15510
613,47,between-type,4e,6h,old,young,clean,messy,6,6799
613,48,within-subtype,3h,3h,flood,water,silence,noise,3,11953
613,49,within-subtype,2g,2g,team,players,sock,thread,3,11182
613,50,between-type,9i,2j,tree,branch,divorcee,husband,3,13437
613,51,within-subtype,8b,8b,anger,yell,thirsty,drink,5,13819
613,52,within-subtype,5c,5c,psychotic,insanity,ice,cold,6,12685
613,53,within-subtype,6a,6a,tidy,messy,solid,liquid,6,8573
613,54,within-subtype,6b,6b,invulnerable,harmed,impermeable,penetrated,6,14809
614,1,within-subtype,2j,2j,adult,childhood,miscarriage,fetus,2,40516
614,2,within-subtype,4h,4h,miscarriage,pregnancy,pimple,skin,1,10566
614,3,between-subtype,1e,1c,state,Virginia,beverage,water,7,6167
614,4,within-subtype,2e,2e,cooking,peeling,knitting,purling,1,4834
614,5,between-subtype,5h,5b,consume,edible,wooden,burned,5,4749
614,6,within-subtype,2d,2d,game,referee,zoo,lion,6,5165
614,7,between-subtype,8g,8a,shovel,dig,sweating,odor,5,6918
614,8,within-subtype,5d,5d,lazy,indolence,pensive,thought,1,5046
614,9,between-subtype,2f,2i,automobile,trunk,jesus,sins,2,8280
614,10,between-subtype,9g,9h,senescence,wheelchair,introduction,speech,5,4470
614,11,attention check,,,anthropologist,,anthropologist,,7,20717
614,12,between-type,10a,2i,shriek,panic,infinite,end,2,26185
614,13,within-subtype,4a,4a,young,old,hot,cold,1,9966
614,14,between-subtype,5i,5h,iron,pressed,wash,soiled,1,7867
614,15,within-subtype,7f,7f,receipt,customer,ribbon,winner,5,12670
614,16,within-subtype,5e,5e,fire,burn,baby,cry,3,8179
614,17,between-subtype,3c,3f,breathing,hyperventilating,pillow,cushion,6,8450
614,18,within-subtype,7f,7f,certificate,teacher,donation,charity,7,9883
614,19,between-type,2h,7h,doctor,phd,driver,license,4,6150
614,20,between-subtype,8c,8g,bulb,flashlight,lotion,moisturize,6,6119
614,21,between-subtype,2g,2j,wall,bricks,widow,husband,1,6164
614,22,attention check,,,representations,,simultaneously,,1,10383
614,23,within-subtype,3d,3d,borrow,take,persuade,coerce,4,5386
614,24,between-type,10e,9g,criminology,crimes,adolescence,acne,3,5568
614,25,between-subtype,1c,1e,fish,trout,lake,Erie,6,13168
614,26,within-subtype,6h,6h,repair,damaged,groom,unkempt,1,6017
614,27,between-type,4a,5a,large,small,tycoon,wealthy,2,9795
614,28,within-subtype,4h,4h,pimple,skin,gap,teeth,6,268388
614,29,within-subtype,3c,3c,homely,grotesque,confident,arrogance,3,4932
614,30,between-subtype,9i,9h,foot,sock,performance,applause,7,4916
614,31,between-subtype,4h,4a,infertility,reproduction,cold,warm,3,4334
614,32,between-subtype,4a,4d,young,old,forward,backward,7,4484
614,33,attention check,,,hummingbird,,hummingbird,,7,496754
614,34,between-subtype,5g,5b,laugh,happy,elastic,stretched,6,4052
614,35,between-subtype,3e,3h,baby,adult,flood,water,3,70249
614,36,between-subtype,5h,5f,heal,injured,hot,burn,6,3609
614,37,within-subtype,2f,2f,tree,branch,house,roof,4,3707
614,38,within-subtype,4c,4c,peace,war,fill,empty,5,4083
614,39,between-subtype,7f,7e,donation,charity,give,receiver,5,64594
614,40,between-subtype,5e,5g,water,flow,running,fast,6,4940
614,41,between-subtype,9d,9c,sew,needle,bar,drinking,7,5583
614,42,between-type,9f,2e,spring,breeze,therapy,talking,4,4164
614,43,within-subtype,7d,7d,teach,student,donate,charity,6,4186
614,44,attention check,,,coincidence,,knowledgeable,,5,321918
614,45,between-subtype,4b,4h,bright,dark,fracture,bone,6,4180
614,46,within-subtype,7d,7d,mend,clothing,write,paper,4,4652
614,47,within-subtype,1e,1e,king,Arthur,prince,Charles,3,5213
614,48,within-subtype,9f,9f,winter,cold,winter,snow,6,5102
614,49,between-type,4c,9i,injure,heal,vine,grape,7,5798
614,50,within-subtype,8d,8d,advertise,promote,breathe,live,6,365471
614,51,within-subtype,3b,3b,happiness,joy,chuckle,guffaw,4,139401
614,52,within-subtype,6e,6e,confidant,betray,dead,breathe,1,106967
614,53,between-subtype,9i,9d,shirt,button,garage,wrench,2,6310
614,54,between-subtype,7b,7c,vet,animal,surgeon,scalpel,3,7935
615,1,within-subtype,3c,3c,nudging,shoving,attraction,lust,5,11753
615,2,between-subtype,9i,9f,vine,grape,winter,sledding,1,7018
615,3,between-subtype,6a,6b,rainbow,monochromatic,irreparable,fixed,6,6774
615,4,between-subtype,6g,6f,yell,softly,angry,smile,2,6340
615,5,between-subtype,2c,2i,book,page,unemployed,job,2,6324
615,6,between-subtype,8c,8h,gas,furnace,immunization,disease,1,9900
615,7,between-subtype,9c,9a,kitchen,cooking,closet,clothing,5,8093
615,8,within-subtype,5a,5a,pillow,soft,bigot,hateful,3,9226
615,9,between-subtype,5g,5f,paint,artistic,buoyant,float,5,9256
615,10,between-subtype,2h,2j,mall,shops,widow,husband,1,6049
615,11,attention check,,,coincidence,,knowledgeable,,1,9258
615,12,within-subtype,4d,4d,under,over,rise,sink,6,6688
615,13,within-subtype,7e,7e,pay,debtor,preach,disciple,6,6851
615,14,between-subtype,2h,2i,scholar,books,famine,food,3,24026
615,15,within-subtype,7c,7c,fairy,wand,mechanic,tools,6,4837
615,16,between-subtype,5f,5c,unstable,fall,ice,cold,2,7077
615,17,within-subtype,7h,7h,marriage,license,charity,donations,2,6298
615,18,within-subtype,2b,2b,senate,senators,paragraph,word,1,5078
615,19,between-subtype,5h,5e,fix,broken,water,flow,3,5962
615,20,within-subtype,1d,1d,clothes,shirts,clothes,blouses,7,7146
615,21,between-subtype,10a,10b,green,go,laugh,amusement,3,5415
615,22,attention check,,,anthropologist,,anthropologist,,7,7565
615,23,between-type,2h,7h,scholar,books,doctor,phd,2,10387
615,24,between-type,6d,2b,old,youth,book,page,1,6081
615,25,between-type,5d,7d,curious,investigation,paint,canvas,2,10016
615,26,within-subtype,7d,7d,paint,canvas,cook,food,5,5142
615,27,within-subtype,5e,5e,boxer,fight,tree,grow,3,6727
615,28,between-subtype,8f,8d,exercise,fitness,buy,own,4,7396
615,29,between-subtype,2d,2a,restaurant,chef,house,room,3,9691
615,30,within-subtype,8b,8b,loneliness,socialize,tiredness,rest,5,9202
615,31,within-subtype,2d,2d,carnival,rides,zoo,animal,5,6202
615,32,within-subtype,7a,7a,blacksmith,iron,poet,words,6,4653
615,33,attention check,,,representations,,simultaneously,,1,5084
615,34,within-subtype,9f,9f,war,destruction,winter,cold,5,5384
615,35,within-subtype,6h,6h,clean,messy,discourage,confident,3,6059
615,36,between-subtype,6a,6d,integrity,dishonest,invincible,defeated,5,7377
